key	AS9601	BL107	CB0101	CC9311	CC9605	CC9616	CC9902	CCMP1375	GEYO	GP2	HIMB2401	KORDI100	KORDI49	KORDI52	MED4	MIT9107	MIT9201	MIT9202	MIT9211	MIT9215	MIT9301	MIT9302	MIT9303	MIT9311	MIT9313	MIT9314	MIT9321	MIT9515	MITS9508	MITS9509	N19	N26	N32	N5	NATL1A	NATL2A	PAC1	PCC6307	PCC7001	RCC307	RS9916	RS9917	SB	UW105	UW106	UW140	UW179A	UW179B	UW69	UW86	WH7803	WH7805	WH8016	WH8020	WH8102	WH8109
HIMB2401	0.0	0.7846559999999999	0.792262	0.0	0.91958	0.7935599999999999	0.784311	0.0	0.780331	0.0	1.0	0.795035	0.805719	0.891493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7813129999999999	0.782753	0.964102	0.9707290000000001	0.9560970000000001	0.959433	0.0	0.0	0.0	0.786563	0.7874720000000001	0.7882859999999999	0.7978879999999999	0.793654	0.0	0.785587	0.8601179999999999	0.784081	0.7800579999999999	0.0	0.861708	0.964277	0.79401	0.7906799999999999	0.0	0.0	0.8097329999999999	0.938793
KORDI100	0.0	0.0	0.0	0.0	0.791318	0.854963	0.0	0.0	0.0	0.0	0.7948900000000001	1.0	0.7936709999999999	0.7933969999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79219	0.7917789999999999	0.793365	0.7941459999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.7824509999999999	0.7836700000000001	0.0	0.0	0.786958	0.0	0.0	0.0	0.788526	0.7937109999999999	0.786203	0.0	0.0	0.0	0.791686	0.7929170000000001
KORDI49	0.0	0.785234	0.790608	0.0	0.800696	0.793884	0.7799720000000001	0.0	0.7792520000000001	0.0	0.8061409999999999	0.7939360000000001	1.0	0.80159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.780235	0.781057	0.803535	0.805322	0.8035370000000001	0.804193	0.0	0.0	0.0	0.7898569999999999	0.7890600000000001	0.781603	0.788805	0.79369	0.0	0.781257	0.7964749999999999	0.779641	0.0	0.0	0.796366	0.8044370000000001	0.7931950000000001	0.79416	0.0	0.0	0.807517	0.8036
KORDI52	0.0	0.781597	0.791371	0.0	0.88343	0.793216	0.7801250000000001	0.0	0.777401	0.0	0.8892230000000001	0.794042	0.8017029999999999	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7819889999999999	0.8874169999999999	0.889051	0.88874	0.88869	0.0	0.0	0.0	0.78685	0.7873730000000001	0.7829649999999999	0.796202	0.789641	0.0	0.7801130000000001	0.855998	0.7801690000000001	0.0	0.0	0.856623	0.8895390000000001	0.78994	0.791095	0.0	0.0	0.805814	0.884854
MED4	0.7966589999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.795445	0.0	0.0	0.0	0.0	1.0	0.795373	0.797954	0.7977540000000001	0.0	0.797885	0.7985840000000001	0.8004519999999999	0.0	0.799422	0.0	0.798973	0.797007	0.8617319999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.799564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9107	0.883643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.880273	0.0	0.0	0.0	0.0	0.794515	1.0	0.8824150000000001	0.883082	0.0	0.8829859999999999	0.8822190000000001	0.889635	0.0	0.8906019999999999	0.0	0.882759	0.8804609999999999	0.794721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9201	0.9069799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8983639999999999	0.0	0.0	0.0	0.0	0.796367	0.883557	1.0	0.90171	0.0	0.901305	0.905201	0.893634	0.0	0.894196	0.0	0.906965	0.9006000000000001	0.795297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9077200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9202	0.914559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8973720000000001	0.0	0.0	0.0	0.0	0.79825	0.8839100000000001	0.902404	1.0	0.0	0.971203	0.9147150000000001	0.8936230000000001	0.0	0.894624	0.0	0.914015	0.900394	0.795889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9215	0.9150790000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8962990000000001	0.0	0.0	0.0	0.0	0.7990900000000001	0.883742	0.901055	0.971303	0.0	1.0	0.913636	0.8913030000000001	0.0	0.8951250000000001	0.0	0.9137919999999999	0.900266	0.79426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9149259999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9301	0.9360219999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.910693	0.0	0.0	0.0	0.0	0.7983889999999999	0.881375	0.905467	0.914192	0.0	0.912219	1.0	0.899144	0.0	0.9002370000000001	0.0	0.935091	0.912059	0.794318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9343980000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9302	0.90039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.893827	0.0	0.0	0.0	0.0	0.8008299999999999	0.8888039999999999	0.892598	0.891495	0.0	0.8910339999999999	0.898407	1.0	0.0	0.913493	0.0	0.897705	0.8942260000000001	0.796565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.951616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9311	0.899552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.895325	0.0	0.0	0.0	0.0	0.79899	0.890153	0.893569	0.893021	0.0	0.893722	0.898553	0.9154829999999999	0.0	1.0	0.0	0.901099	0.896295	0.7959579999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.952785	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9314	0.938445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9097419999999999	0.0	0.0	0.0	0.0	0.79905	0.882013	0.906246	0.914058	0.0	0.91429	0.9349930000000001	0.899213	0.0	0.900166	0.0	1.0	0.913991	0.7926430000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9396939999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9321	0.9154810000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.902382	0.0	0.0	0.0	0.0	0.796273	0.882154	0.899332	0.90038	0.0	0.89908	0.912905	0.896373	0.0	0.897103	0.0	0.915116	1.0	0.795028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.913318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9515	0.794288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.794712	0.0	0.0	0.0	0.0	0.862172	0.7960200000000001	0.796119	0.793587	0.0	0.7938670000000001	0.793411	0.7964100000000001	0.0	0.7956369999999999	0.0	0.794408	0.79327	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.793642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MITS9508	0.0	0.0	0.0	0.0	0.776259	0.0	0.0	0.0	0.955048	0.0	0.780727	0.0	0.779076	0.778235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.870123	0.780436	0.780808	0.778889	0.7791809999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.785272	0.777869	0.0	0.781442	0.0	0.7787949999999999	0.86981	0.0	0.777704	0.782149	0.788357	0.781655	0.0	0.0	0.7761530000000001	0.781797
MITS9509	0.0	0.0	0.0	0.0	0.781404	0.0	0.0	0.0	0.868976	0.0	0.782474	0.0	0.78268	0.780451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8690640000000001	1.0	0.780975	0.7827719999999999	0.7810280000000001	0.7803789999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.784717	0.782397	0.0	0.780774	0.0	0.782547	0.900933	0.0	0.779246	0.781023	0.786617	0.7851300000000001	0.0	0.0	0.782831	0.7818269999999999
N19	0.0	0.7842870000000001	0.789593	0.0	0.917584	0.791592	0.7815829999999999	0.0	0.778256	0.0	0.9641379999999999	0.793002	0.8033079999999999	0.887337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.779778	0.780615	1.0	0.963391	0.956627	0.961277	0.0	0.0	0.0	0.784479	0.7855530000000001	0.7834139999999999	0.795701	0.7918160000000001	0.0	0.781054	0.856317	0.782929	0.779241	0.0	0.858406	0.963125	0.7935380000000001	0.7871760000000001	0.0	0.0	0.8065300000000001	0.935381
N26	0.0	0.785924	0.793686	0.0	0.918121	0.7923749999999999	0.784834	0.0	0.780282	0.0	0.969725	0.7920740000000001	0.804457	0.889706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.779394	0.784401	0.9636100000000001	1.0	0.9558209999999999	0.9605029999999999	0.0	0.0	0.0	0.790114	0.78872	0.784691	0.796204	0.794424	0.0	0.784793	0.857043	0.785587	0.780509	0.0	0.8590760000000001	0.962298	0.794654	0.787735	0.0	0.0	0.809206	0.937258
N32	0.0	0.785719	0.7933870000000001	0.0	0.9200149999999999	0.7921720000000001	0.782418	0.0	0.779628	0.0	0.956106	0.7931180000000001	0.8037139999999999	0.888891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782547	0.7807259999999999	0.957127	0.9556749999999999	1.0	0.9571689999999999	0.0	0.0	0.0	0.7837470000000001	0.786603	0.785342	0.7959780000000001	0.7925960000000001	0.0	0.783894	0.859435	0.7855960000000001	0.782076	0.0	0.860844	0.95758	0.793095	0.7861870000000001	0.0	0.0	0.807337	0.935908
N5	0.0	0.784446	0.793228	0.0	0.918678	0.7925610000000001	0.783994	0.0	0.781406	0.0	0.9599500000000001	0.7931539999999999	0.805446	0.8891459999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.780741	0.781657	0.960535	0.9612860000000001	0.957655	1.0	0.0	0.0	0.0	0.7854009999999999	0.788451	0.7825799999999999	0.79691	0.792385	0.0	0.784696	0.858114	0.7850539999999999	0.7791	0.0	0.8587319999999999	0.962594	0.79183	0.787392	0.0	0.0	0.807656	0.937218
NATL1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.968982	0.963827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NATL2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.969666	1.0	0.963707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9631019999999999	0.963071	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCC6307	0.0	0.0	0.7998059999999999	0.0	0.78256	0.0	0.0	0.0	0.0	0.0	0.787237	0.0	0.79025	0.7849389999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.787281	0.7875679999999999	0.787615	0.78506	0.0	0.0	0.0	1.0	0.815964	0.785081	0.783681	0.78842	0.0	0.0	0.0	0.0	0.0	0.0	0.778861	0.787715	0.782363	0.0	0.0	0.0	0.7866540000000001	0.785514
PCC7001	0.0	0.0	0.806075	0.0	0.784209	0.0	0.0	0.0	0.0	0.0	0.7870010000000001	0.0	0.7881619999999999	0.787081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.786219	0.785158	0.787886	0.785532	0.0	0.0	0.0	0.81574	1.0	0.7831600000000001	0.784564	0.7891429999999999	0.0	0.0	0.778525	0.0	0.0	0.0	0.78007	0.788103	0.7837139999999999	0.0	0.0	0.0	0.7856010000000001	0.786733
RCC307	0.0	0.0	0.79156	0.0	0.783125	0.0	0.0	0.0	0.0	0.0	0.785436	0.0	0.7830710000000001	0.783754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7848959999999999	0.785658	0.7837189999999999	0.781652	0.0	0.0	0.0	0.785429	0.784174	1.0	0.7853650000000001	0.78132	0.0	0.0	0.780983	0.0	0.0	0.0	0.7796210000000001	0.786915	0.784717	0.0	0.0	0.0	0.784176	0.785037
RS9916	0.0	0.0	0.79074	0.0	0.796395	0.7841049999999999	0.0	0.0	0.783377	0.0	0.79648	0.7821680000000001	0.789264	0.7970189999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7848860000000001	0.783724	0.794595	0.796827	0.794361	0.795969	0.0	0.0	0.0	0.785729	0.78562	0.782694	1.0	0.7961079999999999	0.0	0.7988230000000001	0.789269	0.797736	0.784	0.0	0.790033	0.7959959999999999	0.791827	0.7892199999999999	0.0	0.0	0.790364	0.796476
RS9917	0.0	0.0	0.7913549999999999	0.0	0.7910739999999999	0.780459	0.0	0.0	0.7809510000000001	0.0	0.794202	0.783145	0.7932640000000001	0.789906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.781732	0.7825409999999999	0.791563	0.7930200000000001	0.7926000000000001	0.7915139999999999	0.0	0.0	0.0	0.786597	0.791037	0.782197	0.793053	0.9999979999999999	0.0	0.78632	0.78328	0.786699	0.780924	0.776225	0.784701	0.792072	0.79364	0.791323	0.0	0.0	0.789354	0.788129
SB	0.940216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909873	0.0	0.0	0.0	0.0	0.800658	0.882577	0.907007	0.915065	0.0	0.915124	0.936531	0.899204	0.0	0.898875	0.0	0.940217	0.913582	0.7934269999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UW105	0.0	0.0	0.0	0.0	0.7856010000000001	0.0	0.0	0.0	0.7782330000000001	0.0	0.7835169999999999	0.0	0.781414	0.781101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7785880000000001	0.779599	0.7824420000000001	0.784009	0.7832129999999999	0.7832399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.800475	0.786459	0.0	1.0	0.7803019999999999	0.942513	0.0	0.0	0.781367	0.781951	0.7818729999999999	0.782119	0.0	0.0	0.7809470000000001	0.781535
UW106	0.0	0.7791899999999999	0.78399	0.0	0.852368	0.787534	0.781267	0.0	0.0	0.0	0.8573439999999999	0.787209	0.796477	0.854546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.856773	0.856452	0.8584430000000001	0.856938	0.0	0.0	0.0	0.777323	0.779091	0.779724	0.7886289999999999	0.7814669999999999	0.0	0.779317	1.0	0.780912	0.0	0.0	0.9612120000000001	0.857015	0.7870159999999999	0.782486	0.0	0.0	0.800503	0.852923
UW140	0.0	0.0	0.0	0.0	0.783146	0.0	0.0	0.0	0.7801290000000001	0.0	0.782448	0.0	0.782401	0.781444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.780106	0.0	0.782088	0.785303	0.7836270000000001	0.782486	0.0	0.0	0.0	0.0	0.0	0.0	0.7981919999999999	0.786892	0.0	0.942098	0.7824129999999999	1.0	0.0	0.0	0.7817459999999999	0.7813420000000001	0.7811239999999999	0.780707	0.0	0.0	0.781863	0.781802
UW179A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8684050000000001	0.0	0.780195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.867638	0.9003619999999999	0.7805719999999999	0.7814749999999999	0.781643	0.7798080000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.783917	0.782233	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.780667	0.7840590000000001	0.780394	0.0	0.0	0.0	0.7797369999999999
UW179B	0.0	0.0	0.0	0.8663500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7780119999999999	0.0	0.970124	0.864461	0.0	0.0
UW69	0.0	0.7822960000000001	0.7848109999999999	0.0	0.855197	0.791836	0.78348	0.0	0.0	0.0	0.8607389999999999	0.788086	0.7973560000000001	0.856075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.779164	0.7818269999999999	0.859392	0.8595149999999999	0.859834	0.8591200000000001	0.0	0.0	0.0	0.7801739999999999	0.782324	0.7815099999999999	0.793581	0.785303	0.0	0.780944	0.961087	0.7831189999999999	0.0	0.0	1.0	0.8590770000000001	0.789918	0.786644	0.0	0.0	0.801259	0.855527
UW86	0.0	0.783724	0.7957040000000001	0.0	0.9187770000000001	0.7922539999999999	0.7837860000000001	0.0	0.7812709999999999	0.0	0.963925	0.7928449999999999	0.805964	0.8907170000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78212	0.782463	0.9637260000000001	0.963008	0.958609	0.963013	0.0	0.0	0.0	0.787623	0.787085	0.7857569999999999	0.798717	0.7934260000000001	0.0	0.7812699999999999	0.857798	0.782584	0.7795340000000001	0.7721810000000001	0.859705	1.0	0.793962	0.789858	0.77586	0.0	0.807231	0.939355
